id,distance,구군,동
81632,30.293706672869753,북구,태전2동
81633,110.0666048696516,북구,태전2동
81634,168.52156903097517,북구,태전2동
81635,84.20317017638155,북구,태전2동
81636,76.66888306561566,북구,태전2동
81637,120.88284489183935,북구,태전2동
81638,201.6900693151934,북구,태전2동
81639,294.69038266765153,북구,태전2동
81640,276.11520970820624,북구,태전2동
81641,269.89916822269873,북구,태전2동
81642,299.2471397924068,북구,태전2동
81643,272.0429086006197,북구,태전2동
81644,268.78459289890105,북구,태전2동
81645,300.96565686865546,북구,태전2동
81646,359.1836033194892,북구,태전2동
81647,433.0620847973065,북구,태전2동
81648,457.2702678173855,북구,관문동
81649,418.23525802242136,북구,관문동
81650,401.05205636349365,북구,관문동
81651,408.4876613547799,북구,관문동
81652,439.29374319804595,북구,관문동
81653,453.43537483633224,북구,관문동
81654,373.3705617162791,북구,관문동
81655,305.4585396314764,북구,관문동
81656,259.42566846581747,북구,관문동
81657,247.78187888201847,북구,관문동
81658,274.9317635939713,북구,관문동
81659,331.4762916414208,북구,관문동
81660,382.89870793592223,북구,관문동
81661,381.82473385455927,서구,비산7동
81662,305.5553858216307,서구,비산7동
81663,247.05362711055125,서구,비산7동
81664,220.9170410934804,서구,비산7동
81665,238.05595141003232,서구,비산7동
81666,290.91991098853066,서구,비산7동
81667,364.27410549758895,서구,비산7동
81668,448.1677510155343,서구,비산7동
81669,521.088399938227,서구,비산7동
81670,466.92034466655934,서구,비산7동
81671,397.6083656272332,서구,비산7동
81672,321.9889317495891,서구,비산7동
81673,263.3606800447071,서구,비산7동
81674,233.94439028563636,서구,평리6동
81675,228.34540678150722,서구,평리6동
81676,242.39663933351483,서구,평리6동
81677,144.60583314411778,서구,평리6동
81678,56.2414684678181,서구,평리6동
81679,74.2489543135257,서구,평리6동
81680,167.21324519932227,서구,평리6동
81681,178.8799762520236,서구,평리5동
81682,100.36086169249039,서구,평리5동
81683,90.79716789049422,서구,평리5동
81684,162.82974047880953,서구,평리5동
81685,254.71652417400415,서구,평리5동
81686,247.3447226039719,서구,평리5동
81687,153.50444691798376,서구,상중이동
81688,73.71186499063585,서구,상중이동
81689,86.02829233470801,서구,상중이동
81690,132.25704169949606,서구,상중이동
81691,118.41764561059482,서구,상중이동
81692,114.25816874919329,서구,상중이동
81693,141.60481660960744,서구,상중이동
81694,122.91609696808058,서구,상중이동
81695,60.04872413900674,서구,상중이동
81696,14.714092399892337,서구,상중이동
81697,86.31022803929926,서구,상중이동
81698,180.66662248214618,서구,내당4동
81699,273.9613979681844,서구,내당4동
81700,365.08340076169276,서구,내당4동
81701,296.6214013157228,서구,내당4동
81702,199.50129834212882,서구,내당4동
81703,108.23569077522086,서구,내당4동
81704,61.04797240456852,서구,내당4동
81705,125.84294830716064,서구,내당4동
81706,165.52147278439864,달서구,두류3동
81707,187.7590970777865,달서구,두류3동
81708,214.7423351469787,달서구,두류3동
81709,245.1431499415517,달서구,감삼동
81710,269.8011296241163,달서구,두류3동
81711,267.98420750420365,달서구,두류3동
81712,179.8705454817972,달서구,두류3동
81713,106.17860695107892,달서구,두류3동
81714,101.45015292771343,달서구,두류3동
81715,162.9251997409913,달서구,성당2동
81716,136.07363967990986,달서구,성당2동
81717,111.04567304854051,달서구,성당2동
81718,107.78839740639465,달서구,성당2동
81719,176.0776286589981,달서구,성당2동
81720,263.1736752680694,달서구,성당1동
81721,218.10101558794648,달서구,성당2동
81722,158.29156195124364,달서구,성당2동
81723,121.70011699539972,달서구,성당2동
81724,102.0531325624396,달서구,성당2동
81725,96.93888382456588,달서구,송현2동
81726,160.5274461354587,달서구,송현2동
81727,124.11413932710371,달서구,송현2동
81728,24.950951159469984,달서구,송현2동
81729,72.45159339890608,달서구,송현2동
81730,166.4754525545109,달서구,송현2동
81731,114.40228021236926,달서구,송현2동
81732,49.133710491075455,달서구,송현2동
81733,41.906140254787324,달서구,송현2동
81734,63.71715052907971,달서구,송현2동
81735,125.71214906655231,달서구,송현2동
81736,184.1848599412264,달서구,송현1동
81737,217.57417850361216,달서구,송현1동
81738,284.3429271349208,달서구,송현1동
81739,303.13358797479964,달서구,송현1동
81740,272.3445481151226,달서구,송현1동
81741,191.50196636611955,달서구,송현1동
81742,122.15482317511366,달서구,상인1동
81743,42.104036639155986,달서구,상인1동
81744,62.9192416185103,달서구,상인3동
81745,129.9841930484454,달서구,상인3동
81746,223.4522393607495,달서구,상인3동
81747,236.831080742343,달서구,상인1동
81748,158.47593459194582,달서구,상인1동
81749,119.32416438669124,달서구,상인1동
81750,153.16616125811444,달서구,상인1동
81751,152.93687752703016,달서구,상인3동
81752,183.12262198813835,달서구,상인3동
81753,250.33422903908763,달서구,상인3동
81754,166.3014662067413,달서구,상인3동
81755,100.5973749432069,달서구,상인3동
81756,54.01028663772764,달서구,상인3동
81757,39.753128533822874,달서구,상인3동
81758,56.315643777547415,달서구,도원동
81759,101.4957766474407,달서구,도원동
81760,41.54981107732359,달서구,도원동
81761,115.106136273632,달서구,도원동
81762,83.67696224468573,달서구,도원동
81763,47.06740952984233,달서구,도원동
81764,94.94069657547546,달서구,도원동
81765,189.4998646242684,달서구,도원동
81766,188.59851244203202,달서구,도원동
81767,125.75860554885371,달서구,도원동
81768,127.11862361222356,달서구,도원동
81769,191.31429835181,달서구,도원동
81770,277.7431993479591,달서구,도원동
81771,371.1866452602698,달서구,도원동
81772,467.45683471161396,달서구,도원동
81773,565.1109571932868,달서구,도원동
81774,663.5382728537068,달서구,도원동
81775,762.43939968086,달서구,도원동
81776,861.6512049122979,달서구,도원동
81777,961.077484300733,달서구,도원동
81778,1060.657929279059,달서구,도원동
81779,1160.3528533733877,달서구,도원동
81780,1102.3577590531963,달성군,화원읍
81781,1030.383510641002,달성군,화원읍
81782,963.4759531595545,달성군,화원읍
81783,902.7623374631597,달성군,화원읍
81784,849.5716361504963,달성군,화원읍
81785,805.3957427228677,달성군,화원읍
81786,771.7842051548593,달성군,화원읍
81787,750.1584131464566,달성군,화원읍
81788,741.5677095888859,달성군,화원읍
81789,746.4622814735809,달성군,화원읍
81790,764.5831956960619,달성군,화원읍
81791,795.0265740281687,달성군,화원읍
81792,836.4480363437931,달성군,화원읍
81793,887.3114811045376,달성군,화원읍
81794,946.0952930059284,달성군,화원읍
81795,1011.4194201242284,달성군,화원읍
81796,1082.1000385495784,달성군,화원읍
81797,1157.1560234381898,달성군,화원읍
81798,1235.790419084318,달성군,화원읍
81799,1317.3625903527663,달성군,화원읍
81800,1401.3596166986638,달성군,화원읍
81801,1487.3707377502567,달성군,화원읍
81802,1575.066034211278,달성군,화원읍
81803,1664.1792830674044,달성군,화원읍
81804,1687.6349479169744,달성군,가창면
81805,1600.6287137829802,달성군,가창면
81806,1515.2594090438022,달성군,가창면
81807,1431.819862414963,달성군,가창면
81808,1350.6677658051262,달성군,가창면
81809,1272.2409250154801,달성군,가창면
81810,1197.0751023051773,달성군,가창면
81811,1125.8236586922003,달성군,가창면
81812,1059.2767863342954,달성군,가창면
81813,998.3756850057048,달성군,가창면
81814,944.2134369670792,달성군,가창면
81815,898.0102101558775,달성군,가창면
81816,848.1709896434613,달성군,가창면
81817,793.0621350453754,달성군,가창면
81818,747.395086821156,달성군,가창면
81819,712.9864192368601,달성군,가창면
81820,691.5187732247106,달성군,가창면
81821,684.2113445422281,달성군,가창면
81822,681.2333099357634,달성군,가창면
81823,663.2185338287026,달성군,가창면
81824,660.1039428696275,달성군,가창면
81825,672.0967244021691,달성군,가창면
81826,698.4190771563526,달성군,가창면
81827,654.3318896593643,달성군,가창면
81828,620.8402850935246,달성군,가창면
81829,602.3566371656815,달성군,가창면
81830,600.2689456403926,달성군,가창면
81831,613.2084800697988,달성군,가창면
81832,613.9151677175872,달성군,가창면
81833,579.5663506166396,달성군,가창면
81834,561.2494362406123,달성군,가창면
81835,515.5331869359244,달성군,가창면
81836,420.43909380139536,달성군,가창면
81837,328.42362865477463,달성군,가창면
81838,243.0095073797902,달성군,가창면
81839,174.19432568366855,달성군,가창면
81840,147.41850692076204,달성군,가창면
81841,182.2615949067977,달성군,가창면
81842,254.56804697482704,달성군,가창면
81843,341.30489289959496,달성군,가창면
81844,433.9028879431275,달성군,가창면
81845,529.2947745199976,달성군,가창면
81846,626.2050506687013,달성군,가창면
81847,724.0242721461333,달성군,가창면
81848,822.4281797886696,달성군,가창면
81849,920.739766520869,달성군,가창면
81850,993.2553139590005,달성군,가창면
82042,445.1338160896094,북구,읍내동
82043,363.59560341984184,북구,읍내동
82044,269.7783159164721,북구,읍내동
82045,169.03598199317634,북구,읍내동
82046,95.16581405879803,북구,읍내동
82047,17.39343838827734,북구,읍내동
82048,103.79255531857086,북구,읍내동
82049,203.32306207075905,북구,읍내동
82050,273.635951618955,북구,읍내동
82051,195.4279666078244,북구,읍내동
82052,121.0998924781308,북구,읍내동
82053,25.757377988871514,북구,읍내동
82054,57.51751945295471,북구,읍내동
82055,98.49157828244918,북구,읍내동
82056,100.7010527330321,북구,읍내동
82057,42.9890247448632,북구,읍내동
82058,56.06618635575084,북구,읍내동
82059,108.3976588951255,북구,읍내동
82060,80.1389605652428,북구,읍내동
82061,30.54815743168032,북구,읍내동
82062,124.66439554909267,북구,읍내동
82063,84.10758219587667,북구,읍내동
82064,48.27732851233747,북구,읍내동
82065,100.40889492790916,북구,읍내동
82066,167.27235632067567,북구,읍내동
82067,207.24614140783714,북구,읍내동
82068,276.0767050032335,북구,읍내동
82069,267.1951665207484,북구,읍내동
82070,225.7086636745751,북구,읍내동
82071,224.92814902759565,북구,읍내동
82072,190.28535488610783,북구,읍내동
82073,159.6860313949406,북구,읍내동
82074,179.246161626901,북구,읍내동
82075,163.13535591830856,북구,읍내동
82076,133.46150456996713,북구,읍내동
82077,97.2371567174871,북구,태전2동
82078,132.81636106841515,북구,태전2동
82079,214.29536145859208,북구,태전2동
82080,307.0863433056302,북구,태전2동
82081,403.45849321261255,북구,태전2동
82082,311.451454479385,북구,구암동
82083,223.74875584722352,북구,구암동
82084,152.38839004755832,북구,구암동
82085,127.99263900900654,북구,태전2동
82086,117.66047044954507,북구,태전2동
82087,17.41899347647721,북구,태전2동
82088,44.02079769955029,북구,태전2동
82089,142.3078527903115,북구,태전2동
82090,129.6387566284619,북구,태전2동
82091,167.49490130589257,북구,태전2동
82092,225.56309190418193,북구,태전2동
82093,171.9629919468344,북구,태전2동
82094,168.40759241877998,북구,태전2동
82095,206.59654832554668,북구,태전2동
82096,262.20269325113117,북구,태전2동
82097,338.9921561235435,북구,태전2동
82098,373.71473468309733,북구,태전2동
82099,369.14842567648054,북구,태전2동
82100,391.1211454627482,북구,태전2동
82101,370.1066933226867,북구,태전2동
82102,367.72093022659135,북구,태전2동
82103,391.8619040950996,북구,태전2동
82104,438.16684216451006,북구,태전2동
82105,500.52170849636224,북구,태전2동
82106,546.8119360520889,북구,관문동
82107,514.616206767519,북구,관문동
82108,500.75320274418465,북구,관문동
82109,506.72980161663406,북구,관문동
82110,531.877631329253,북구,관문동
82111,514.6287660956791,북구,관문동
82112,445.6979061735733,북구,관문동
82113,390.5737848499556,북구,관문동
82114,355.733818323162,북구,관문동
82115,347.33648943805235,북구,관문동
82116,367.2004257585349,북구,관문동
82117,411.25066067349206,북구,관문동
82118,429.2130243093772,서구,비산7동
82119,334.21890648001147,서구,비산7동
82120,243.47105643229975,서구,비산7동
82121,164.16900718374998,서구,비산7동
82122,121.3351116436857,서구,비산7동
82123,150.30104317951987,서구,비산7동
82124,224.84673620348485,서구,비산7동
82125,314.03689589713656,서구,비산7동
82126,395.84962028080287,서구,비산7동
82127,446.03384560150005,서구,비산7동
82128,381.35231580198973,서구,비산7동
82129,334.67963038825,서구,비산7동
82130,291.86510495817186,서구,평리6동
82131,205.92178625800136,서구,평리6동
82132,140.4272839779847,서구,평리6동
82133,130.8944943348932,서구,평리6동
82134,186.130144819748,서구,평리6동
82135,135.4657958528816,서구,평리6동
82136,84.98927354914532,서구,평리6동
82137,127.25134871153627,서구,평리6동
82138,212.74439665026432,서구,평리6동
82139,144.70313658139412,서구,평리6동
82140,62.14014057763472,서구,평리5동
82141,45.11231350156161,서구,평리5동
82142,142.50058043822722,서구,평리5동
82143,242.22982872550836,서구,평리5동
82144,205.438785907504,서구,평리5동
82145,109.87513301402838,서구,평리5동
82146,45.13959147461442,서구,평리5동
82147,71.02136485917057,서구,상중이동
82148,164.65409408668853,서구,상중이동
82149,214.18876478042262,서구,상중이동
82150,213.58425186079867,서구,상중이동
82151,229.38423641116194,서구,상중이동
82152,194.1781548602925,서구,상중이동
82153,129.6266658009283,서구,내당4동
82154,91.39850259325358,서구,내당4동
82155,128.5926307835701,서구,상중이동
82156,209.44826342099125,서구,상중이동
82157,302.15683822075374,서구,상중이동
82158,352.5922158206373,서구,내당4동
82159,288.70379054676687,달서구,두류3동
82160,193.03497775159576,달서구,두류3동
82161,98.29676562130703,서구,내당4동
82162,40.93954287084328,서구,내당4동
82163,117.42033905430084,서구,내당4동
82164,214.46848895701302,서구,내당4동
82165,271.5987004121624,달서구,두류3동
82166,227.0802591046813,달서구,두류3동
82167,222.40220732115336,달서구,두류3동
82168,259.7263105028121,달서구,두류3동
82169,243.38192659983892,달서구,두류3동
82170,143.38490332672305,달서구,두류3동
82171,44.51334502516275,달서구,두류3동
82172,46.11940129792521,달서구,두류3동
82173,97.04157105903649,달서구,성당2동
82174,37.28782779266276,달서구,성당2동
82175,68.70746595758281,달서구,성당2동
82176,40.862353333670974,달서구,성당2동
82177,123.75259406731828,달서구,성당1동
82178,195.22021293096714,달서구,성당1동
82179,136.00693106192318,달서구,성당2동
82180,95.79730439139588,달서구,성당2동
82181,21.915349634201036,달서구,성당2동
82182,88.10009534849253,달서구,송현2동
82183,54.33740618905142,달서구,송현2동
82184,135.0603632695319,달서구,송현2동
82185,151.87125678571326,달서구,송현2동
82186,73.04739623017046,달서구,송현2동
82187,87.77703565433637,달서구,송현2동
82188,101.83937703829528,달서구,송현2동
82189,115.14711906217381,달서구,송현2동
82190,50.8625684894389,달서구,송현2동
82191,109.60387696566582,달서구,송현2동
82192,131.3890431561557,달서구,송현2동
82193,199.1647940738409,달서구,송현2동
82194,265.29996563041135,달서구,송현2동
82195,306.4513305391977,달서구,송현1동
82196,257.40321109624335,달서구,송현1동
82197,206.94765903204527,달서구,송현1동
82198,198.73638322242198,달서구,송현1동
82199,141.08475617524763,달서구,송현1동
82200,50.06175639585519,달서구,송현1동
82201,62.57847082463405,달서구,상인1동
82202,41.1609405644779,달서구,상인3동
82203,120.96767615523164,달서구,상인3동
82204,218.33479558588877,달서구,상인3동
82205,299.7482841299286,달서구,상인1동
82206,242.6450144571083,달서구,상인1동
82207,219.09390876214104,달서구,상인1동
82208,239.2188461407561,달서구,상인1동
82209,252.7390511267003,달서구,상인3동
82210,272.07192608968654,달서구,상인3동
82211,237.9111763629681,달서구,상인3동
82212,137.7290488125869,달서구,상인3동
82213,37.87938539811198,달서구,상인3동
82214,37.855156669471185,달서구,상인3동
82215,94.36506988605404,달서구,상인3동
82216,154.40269729756378,달서구,도원동
82217,109.98857353593219,달서구,도원동
82218,59.366501790996494,달서구,도원동
82219,122.67564441609497,달서구,도원동
82220,60.9721706969018,달서구,도원동
82221,57.92830456004733,달서구,도원동
82222,100.77688573591112,달서구,도원동
82223,192.49502906553968,달서구,도원동
82224,262.097411012575,달서구,도원동
82225,221.2301651602319,달서구,도원동
82226,222.01036914744785,달서구,도원동
82227,264.06915006758,달서구,도원동
82228,332.0760922788732,달서구,도원동
82229,413.4182606056815,달서구,도원동
82230,501.65018339136003,달서구,도원동
82231,593.7080806296991,달서구,도원동
82232,688.0579937655384,달서구,도원동
82233,783.8727376904719,달서구,도원동
82234,880.6743395816471,달서구,도원동
82235,978.1698637480614,달서구,도원동
82236,1076.17073357315,달서구,도원동
82237,1174.5504662712938,달서구,도원동
82238,1171.8074624688286,달성군,화원읍
82239,1104.3696036206427,달성군,화원읍
82240,1042.2235327747971,달성군,화원읍
82241,986.3699867390391,달성군,화원읍
82242,937.9337961189224,달성군,화원읍
82243,898.1158426416702,달성군,화원읍
82244,868.1028409644719,달성군,화원읍
82245,848.9353579807632,달성군,화원읍
82246,841.3549634185626,달성군,화원읍
82247,845.6733109711186,달성군,화원읍
82248,861.7115377681453,달성군,화원읍
82249,888.8354515002019,달성군,화원읍
82250,926.0714953483233,달성군,화원읍
82251,972.2585290710318,달성군,화원읍
82252,1026.1886607560316,달성군,화원읍
82253,1086.709705431074,달성군,화원읍
82254,1152.7840672319846,달성군,화원읍
82255,1223.5123791233955,달성군,화원읍
82256,1298.1341616153895,달성군,화원읍
82257,1376.0161313674607,달성군,화원읍
82258,1456.635447735696,달성군,화원읍
82259,1539.5621494657591,달성군,화원읍
82260,1624.442906423007,달성군,화원읍
82261,1710.986928403134,달성군,화원읍
82262,1641.68196055652,달성군,가창면
82263,1552.102502745561,달성군,가창면
82264,1463.9067351003719,달성군,가창면
82265,1377.3604897737532,달성군,가창면
82266,1292.795094846067,달성군,가창면
82267,1210.6257280887396,달성군,가창면
82268,1131.3745695488942,달성군,가창면
82269,1055.6990364896185,달성군,가창면
82270,984.4240852516103,달성군,가창면
82271,918.5746554428541,달성군,가창면
82272,859.3988123673225,달성군,가창면
82273,808.3635023335349,달성군,가창면
82274,767.0952393930049,달성군,가창면
82275,708.7511082370154,달성군,가창면
82276,657.2533051931983,달성군,가창면
82277,617.8462824008506,달성군,가창면
82278,592.9456188865412,달성군,가창면
82279,584.4085480766051,달성군,가창면
82280,585.1563548531249,달성군,가창면
82281,564.0832013423172,달성군,가창면
82282,560.4196128367593,달성군,가창면
82283,574.4987571073308,달성군,가창면
82284,605.0833872258113,달성군,가창면
82285,564.3793445619257,달성군,가창면
82286,525.1841434488749,달성군,가창면
82287,503.2008950100096,달성군,가창면
82288,500.70182968101983,달성군,가창면
82289,515.8853164456349,달성군,가창면
82290,524.7291938599556,달성군,가창면
82291,484.0949809618982,달성군,가창면
82292,462.01041425357835,달성군,가창면
82293,461.1482980557239,달성군,가창면
82294,396.65024168339676,달성군,가창면
82295,297.3657261988803,달성군,가창면
82296,199.04729048411212,달성군,가창면
82297,104.45941543367825,달성군,가창면
82298,47.98146559888694,달성군,가창면
82299,117.43588722710953,달성군,가창면
82300,213.02271763284386,달성군,가창면
82301,311.5520854529982,달성군,가창면
82302,410.9127253174557,달성군,가창면
82303,510.619608823885,달성군,가창면
82304,610.503122238175,달성군,가창면
82305,710.4887817006488,달성군,가창면
82306,810.5387923792953,달성군,가창면
82307,898.3426285151147,달성군,가창면
82498,534.044656095284,북구,동천동
82499,495.2144285860934,북구,동천동
82500,446.2310668224119,북구,동천동
82501,391.30542752476515,북구,읍내동
82502,304.6033703076373,북구,동천동
82503,216.21893775727472,북구,동천동
82504,144.2740883201111,북구,동천동
82505,117.086382881362,북구,읍내동
82506,155.50397557486747,북구,읍내동
82507,230.8206495164971,북구,동천동
82508,186.3295822858663,북구,동천동
82509,139.79520444425629,북구,읍내동
82510,54.379004953138434,북구,읍내동
82511,80.4268067703721,북구,읍내동
82512,43.75488496012799,북구,읍내동
82513,68.94310280958403,북구,읍내동
82514,166.39968524664016,북구,읍내동
82515,142.15970691001115,북구,읍내동
82516,155.57054393944563,북구,읍내동
82517,181.13733042444792,북구,읍내동
82518,110.95102110083565,북구,읍내동
82519,82.6012810532105,북구,읍내동
82520,146.39977505702336,북구,읍내동
82521,83.35588093501677,북구,읍내동
82522,54.128686859770376,북구,읍내동
82523,100.19311347690075,북구,읍내동
82524,70.1026229634024,북구,읍내동
82525,141.02198041986182,북구,읍내동
82526,224.18628726940668,북구,읍내동
82527,193.6609957068811,북구,읍내동
82528,130.60486997337222,북구,읍내동
82529,129.25867734106353,북구,읍내동
82530,119.58188943543352,북구,읍내동
82531,59.94035237334892,북구,읍내동
82532,92.5360329014942,북구,읍내동
82533,95.98677545684565,북구,읍내동
82534,39.080717186530805,북구,읍내동
82535,77.60768502605147,북구,읍내동
82536,127.80415603101505,북구,구암동
82537,187.89437294849895,북구,구암동
82538,272.7120673002216,북구,구암동
82539,365.42665497290227,북구,구암동
82540,315.07095454170354,북구,구암동
82541,234.18441707098725,북구,구암동
82542,174.67733675179466,북구,구암동
82543,162.10862959811286,북구,구암동
82544,154.43002610906444,북구,태전2동
82545,101.53804806863404,북구,태전2동
82546,122.39428591927688,북구,태전2동
82547,182.47179356251786,북구,태전2동
82548,229.38071995944136,북구,태전2동
82549,252.71674275813126,북구,태전2동
82550,305.4156305340562,북구,태전2동
82551,268.2781766689887,북구,태전2동
82552,266.0167898572601,북구,태전2동
82553,299.42273404840347,북구,태전2동
82554,341.6759289658708,북구,태전2동
82555,403.62081831740306,북구,태전2동
82556,472.2357567004874,북구,태전2동
82557,468.6324524142831,북구,태전2동
82558,486.1311235444481,북구,태전2동
82559,468.9044721901053,북구,태전2동
82560,467.02572728705377,북구,태전2동
82561,486.263305647749,북구,태전2동
82562,524.2979405981463,북구,태전2동
82563,577.4270718592318,북구,태전2동
82564,639.3991791959306,북구,관문동
82565,612.0945791768397,북구,관문동
82566,600.4878146810938,북구,관문동
82567,605.4823239310225,북구,관문동
82568,626.6813145211806,북구,관문동
82569,586.5174605183569,북구,관문동
82570,527.0754316554338,북구,관문동
82571,481.3644007090625,북구,관문동
82572,453.55514264939654,북구,관문동
82573,447.00141294774176,북구,관문동
82574,462.60748221106377,북구,관문동
82575,498.29562987932457,북구,관문동
82576,411.62765363953275,북구,노원3동
82577,312.2950399574763,북구,노원3동
82578,212.3984347173707,서구,비산7동
82579,113.0854208564769,서구,비산7동
82580,23.684675014741767,서구,비산7동
82581,91.82079502546539,서구,비산7동
82582,190.78418484110577,서구,비산7동
82583,254.74801954607995,서구,비산7동
82584,328.4249594851186,서구,비산7동
82585,382.46589702270256,서구,비산7동
82586,304.57424771318296,서구,비산7동
82587,243.61495544173331,서구,비산7동
82588,214.54252233447636,서구,비산7동
82589,165.2653111258407,서구,평리6동
82590,68.04829400875563,서구,평리6동
82591,45.23294583687893,서구,평리6동
82592,139.85342092109568,서구,평리6동
82593,106.67364551694847,서구,평리6동
82594,15.917483300942438,서구,평리6동
82595,96.04684035786815,서구,평리6동
82596,133.65706293534797,서구,평리6동
82597,141.5945818357912,서구,평리6동
82598,56.678367279820364,서구,평리6동
82599,80.45746343509178,서구,평리6동
82600,158.8323318696657,서구,평리5동
82601,169.21419470889097,서구,평리5동
82602,142.3339654672365,서구,평리5동
82603,114.1098595955861,서구,평리5동
82604,54.662626377666264,서구,평리5동
82605,114.24770239547638,서구,평리5동
82606,174.64425424943346,서구,평리4동
82607,209.8096406896463,서구,평리4동
82608,278.63445261613003,서구,평리4동
82609,276.58972204537025,서구,평리4동
82610,180.08100369611958,서구,평리4동
82611,91.94606742832052,서구,평리4동
82612,11.849106308747874,서구,내당4동
82613,108.58433350611912,서구,내당4동
82614,208.65847997591482,서구,내당4동
82615,308.84271358584255,서구,내당4동
82616,289.0050849048247,서구,내당4동
82617,211.18998929034996,서구,내당4동
82618,160.5494957525152,서구,내당4동
82619,84.77661192667586,달서구,두류3동
82620,36.01332969734101,달서구,두류3동
82621,124.51720427794876,달서구,두류3동
82622,223.1811052280943,달서구,두류3동
82623,200.10352576482555,달서구,두류3동
82624,133.57738041195773,달서구,두류3동
82625,125.46758588584112,달서구,두류3동
82626,183.6818601284476,달서구,두류3동
82627,258.0212386805367,달서구,두류3동
82628,167.03693982622465,달서구,두류3동
82629,96.56838656619479,달서구,두류3동
82630,104.15042355125925,달서구,두류3동
82631,110.50110217469174,달서구,성당2동
82632,50.4995769474578,달서구,성당1동
82633,89.30604053925303,달서구,성당1동
82634,37.20227792863897,달서구,성당1동
82635,63.90894977654199,달서구,성당1동
82636,163.95876541724,달서구,성당1동
82637,96.6887456633356,달서구,성당2동
82638,5.463994981715407,달서구,성당2동
82639,50.3036337853283,달서구,성당2동
82640,90.61846294381702,달서구,송현2동
82641,58.34839822082753,달서구,송현2동
82642,136.73032476869872,달서구,송현2동
82643,207.21337796738447,달서구,송현2동
82644,162.2688207096873,달서구,송현2동
82645,63.70925583986163,달서구,송현2동
82646,8.944153082213411,달서구,송현2동
82647,91.46984341561456,달서구,송현2동
82648,150.60176713306691,달서구,송현2동
82649,179.1892897889013,달서구,송현2동
82650,224.47115556151587,달서구,송현2동
82651,269.80128268806794,달서구,송현2동
82652,321.00318531035407,달서구,송현1동
82653,283.9682413295305,달서구,송현1동
82654,192.64710187187157,달서구,송현1동
82655,116.98603248152166,달서구,송현1동
82656,100.0184332192777,달서구,송현1동
82657,129.74374408503272,달서구,송현1동
82658,75.23976948226849,달서구,송현1동
82659,91.44461364494099,달서구,송현1동
82660,139.10662021577235,달서구,상인3동
82661,179.69837672655657,달서구,상인3동
82662,255.5979368742036,달서구,상인3동
82663,344.1904371987431,달서구,상인3동
82664,335.4990601180656,달서구,상인1동
82665,318.88409118153726,달서구,상인1동
82666,333.03525464895307,달서구,상인1동
82667,352.54135643563745,달서구,상인3동
82668,354.34798402612705,달서구,상인3동
82669,260.4495866527143,달서구,상인3동
82670,173.7914287852399,달서구,상인3동
82671,112.56519639424062,달서구,상인3동
82672,110.22902451430426,달서구,상인3동
82673,172.49000202719228,달서구,상인3동
82674,234.340139491016,달서구,상인3동
82675,183.88758666545863,달서구,도원동
82676,158.88185502822304,달서구,도원동
82677,191.75577028788513,달서구,도원동
82678,142.6690203264241,달서구,도원동
82679,142.07477957712854,달서구,도원동
82680,176.68984694125754,달서구,도원동
82681,241.07997264447067,달서구,도원동
82682,324.21886441521065,달서구,도원동
82683,319.3609537510951,달서구,도원동
82684,319.9048924952992,달서구,도원동
82685,350.4068363622765,달서구,도원동
82686,404.13965410131607,달서구,도원동
82687,473.2556142812285,달서구,도원동
82688,552.0063489880419,달서구,도원동
82689,636.8275023073932,달서구,도원동
82690,725.5933162771319,달서구,도원동
82691,817.0190922965485,달서구,도원동
82692,910.3037330505932,달서구,도원동
82693,1004.9297176275543,달서구,도원동
82694,1100.551116089978,달서구,도원동
82695,1196.9293883662715,달서구,도원동
82696,1245.389052490218,달성군,화원읍
82697,1182.1570663985094,달성군,화원읍
82698,1124.3197681543793,달성군,화원읍
82699,1072.7500805932843,달성군,화원읍
82700,1028.3913271357148,달성군,화원읍
82701,992.2111212260484,달성군,화원읍
82702,965.1296837899903,달성군,화원읍
82703,947.9271718436346,달성군,화원읍
82704,941.14545524103,달성군,화원읍
82705,945.008915296323,달성군,화원읍
82706,959.3889609380451,달성군,화원읍
82707,983.8245586139335,달성군,화원읍
82708,1017.5915734383285,달성군,화원읍
82709,1059.798439338736,달성군,화원읍
82710,1109.4823731228944,달성군,화원읍
82711,1165.6877078038126,달성군,화원읍
82712,1227.518972820871,달성군,화원읍
82713,1294.170056396825,달성군,화원읍
82714,1364.935075335885,달성군,화원읍
82715,1439.207320970028,달성군,화원읍
82716,1516.4715633581409,달성군,화원읍
82717,1596.2934060357125,달성군,화원읍
82718,1678.30796603211,달성군,화원읍
82719,1693.5886498289913,달성군,가창면
82720,1600.6401150472457,달성군,가창면
82721,1508.6262816922506,달성군,가창면
82722,1417.7291573561267,달성군,가창면
82723,1328.1780394163459,달성군,가창면
82724,1240.2645238672696,달성군,가창면
82725,1154.3628229492083,달성군,가창면
82726,1070.957154595464,달성군,가창면
82727,990.6781506275183,달성군,가창면
82728,914.3497413547601,달성군,가창면
82729,843.0456631682262,달성군,가창면
82730,778.1483336811995,달성군,가창면
82731,721.3889212023001,달성군,가창면
82732,674.8240055873704,달성군,가창면
82733,628.9911953009367,달성군,가창면
82734,570.3381528014073,달성군,가창면
82735,524.4422144699654,달성군,가창면
82736,494.8656546477684,달성군,가창면
82737,484.60577492503313,달성군,가창면
