year,month,day,hour,요일,구,동가,기상상태,노면상태,도로형태,사고유형,ECLO,ECLO_group,cctv_count,light_count,parking_count,child_protect_count
2019,12,30,14,월요일,북구,대현동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,4.0,332.0,17.0,5.0
2019,12,30,14,월요일,서구,비산동,맑음,건조,교차로 - 교차로안,차대사람,10,Hard,14.0,0.0,49.0,19.0
2019,12,30,14,월요일,북구,태전동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,9.0,306.0,15.0,13.0
2019,12,30,15,월요일,수성구,황금동,맑음,건조,단일로 - 기타,차대차,3,Soft,9.0,0.0,4.0,5.0
2019,12,30,15,월요일,달성군,화원읍,맑음,건조,단일로 - 기타,차량단독,5,Soft,39.0,940.0,14.0,38.0
2019,12,30,15,월요일,북구,산격동,맑음,건조,교차로 - 교차로부근,차대사람,3,Soft,12.0,968.0,42.0,8.0
2019,12,30,15,월요일,북구,동천동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,3.0,70.0,7.0,7.0
2019,12,30,16,월요일,남구,이천동,맑음,건조,단일로 - 기타,차대차,3,Soft,8.0,551.0,4.0,6.0
2019,12,30,16,월요일,북구,산격동,맑음,건조,단일로 - 기타,차대사람,3,Soft,12.0,968.0,42.0,8.0
2019,12,30,16,월요일,중구,남산동,맑음,건조,단일로 - 기타,차대사람,1,Soft,13.0,1474.0,12.0,9.0
2019,12,30,16,월요일,중구,남산동,맑음,건조,단일로 - 기타,차대사람,3,Soft,13.0,1474.0,12.0,9.0
2019,12,30,17,월요일,달서구,상인동,맑음,건조,기타 - 기타,차대사람,3,Soft,30.0,844.0,16.0,0.0
2019,12,30,18,월요일,수성구,황금동,맑음,건조,단일로 - 기타,차대차,5,Soft,9.0,0.0,4.0,5.0
2019,12,30,18,월요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,6,Soft,30.0,844.0,16.0,0.0
2019,12,30,18,월요일,북구,침산동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,16.0,732.0,25.0,7.0
2019,12,30,18,월요일,북구,복현동,맑음,건조,기타 - 기타,차대사람,3,Soft,10.0,534.0,15.0,11.0
2019,12,30,18,월요일,서구,비산동,맑음,건조,단일로 - 기타,차대차,6,Soft,14.0,0.0,49.0,19.0
2019,12,30,19,월요일,달서구,본리동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,11.0,261.0,6.0,0.0
2019,12,30,19,월요일,달서구,감삼동,맑음,건조,단일로 - 기타,차대차,5,Soft,12.0,941.0,9.0,0.0
2019,12,30,19,월요일,달서구,파호동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,6.0,37.0,1.0,0.0
2019,12,30,20,월요일,남구,대명동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,62.0,5253.0,21.0,26.0
2019,12,30,20,월요일,수성구,중동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,6.0,730.0,1.0,4.0
2019,12,30,22,월요일,달서구,본동,맑음,건조,교차로 - 교차로부근,차대차,2,Soft,8.0,290.0,2.0,0.0
2019,12,30,23,월요일,달서구,송현동,맑음,건조,단일로 - 기타,차대사람,5,Soft,17.0,1372.0,30.0,0.0
2019,12,31,0,화요일,남구,대명동,맑음,건조,교차로 - 교차로안,차대차,9,Soft,62.0,5253.0,21.0,26.0
2019,12,31,0,화요일,달서구,대곡동,맑음,건조,교차로 - 교차로안,차대차,11,Hard,13.0,141.0,0.0,0.0
2019,12,31,1,화요일,동구,율하동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,8.0,406.0,4.0,12.0
2019,12,31,2,화요일,중구,공평동,맑음,건조,교차로 - 교차로안,차대사람,5,Soft,2.0,71.0,4.0,0.0
2019,12,31,2,화요일,달서구,두류동,맑음,건조,단일로 - 기타,차대사람,1,Soft,12.0,1292.0,8.0,0.0
2019,12,31,4,화요일,동구,도동,맑음,건조,단일로 - 기타,차대차,5,Soft,1.0,316.0,2.0,0.0
2019,12,31,5,화요일,북구,구암동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,11.0,273.0,7.0,10.0
2019,12,31,7,화요일,달서구,성당동,맑음,건조,단일로 - 기타,차대사람,3,Soft,7.0,806.0,16.0,0.0
2019,12,31,8,화요일,서구,비산동,맑음,건조,단일로 - 기타,차대차,1,Soft,14.0,0.0,49.0,19.0
2019,12,31,9,화요일,동구,동호동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,1.0,264.0,2.0,5.0
2019,12,31,9,화요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대차,3,Soft,15.0,0.0,3.0,18.0
2019,12,31,9,화요일,북구,구암동,맑음,건조,교차로 - 교차로안,차대차,8,Soft,11.0,273.0,7.0,10.0
2019,12,31,10,화요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,9,Soft,39.0,940.0,14.0,38.0
2019,12,31,10,화요일,달서구,용산동,맑음,건조,기타 - 기타,차대차,3,Soft,33.0,480.0,10.0,0.0
2019,12,31,11,화요일,수성구,만촌동,맑음,건조,교차로 - 교차로부근,차대사람,5,Soft,15.0,0.0,3.0,18.0
2019,12,31,11,화요일,북구,산격동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,968.0,42.0,8.0
2019,12,31,13,화요일,수성구,황금동,맑음,건조,단일로 - 기타,차대사람,5,Soft,9.0,0.0,4.0,5.0
2019,12,31,13,화요일,수성구,만촌동,맑음,건조,교차로 - 교차로부근,차대차,9,Soft,15.0,0.0,3.0,18.0
2019,12,31,13,화요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,17.0,1372.0,30.0,0.0
2019,12,31,13,화요일,달서구,이곡동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,23.0,405.0,5.0,0.0
2019,12,31,14,화요일,동구,효목동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,1114.0,1.0,8.0
2019,12,31,15,화요일,남구,대명동,맑음,건조,단일로 - 기타,차대사람,3,Soft,62.0,5253.0,21.0,26.0
2019,12,31,15,화요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대차,3,Soft,15.0,0.0,3.0,18.0
2019,12,31,15,화요일,수성구,중동,맑음,건조,단일로 - 기타,차대차,9,Soft,6.0,730.0,1.0,4.0
2019,12,31,16,화요일,달서구,진천동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,9.0,630.0,4.0,0.0
2019,12,31,16,화요일,중구,덕산동,맑음,건조,단일로 - 기타,차대차,4,Soft,0.0,13.0,0.0,1.0
2019,12,31,17,화요일,동구,부동,맑음,건조,단일로 - 기타,차대차,3,Soft,1.0,149.0,0.0,1.0
2019,12,31,17,화요일,수성구,범물동,맑음,건조,교차로 - 교차로안,차대차,23,Hard,7.0,0.0,0.0,7.0
2019,12,31,17,화요일,수성구,상동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,4.0,700.0,0.0,5.0
2019,12,31,17,화요일,달성군,옥포읍,맑음,건조,기타 - 기타,차대차,13,Hard,23.0,0.0,0.0,0.0
2019,12,31,17,화요일,서구,비산동,맑음,건조,교차로 - 교차로안,차대차,2,Soft,14.0,0.0,49.0,19.0
2019,12,31,17,화요일,달서구,월암동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,103.0,10.0,0.0
2019,12,31,18,화요일,달서구,본리동,맑음,건조,단일로 - 기타,차대차,5,Soft,11.0,261.0,6.0,0.0
2019,12,31,18,화요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,6,Soft,62.0,5253.0,21.0,26.0
2019,12,31,18,화요일,동구,신기동,맑음,건조,단일로 - 기타,차대차,1,Soft,1.0,234.0,2.0,0.0
2019,12,31,18,화요일,북구,침산동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,16.0,732.0,25.0,7.0
2019,12,31,18,화요일,달서구,호산동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,10.0,214.0,1.0,0.0
2019,12,31,19,화요일,남구,봉덕동,맑음,건조,단일로 - 기타,차대차,1,Soft,24.0,1396.0,12.0,8.0
2019,12,31,19,화요일,동구,입석동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,2.0,312.0,0.0,1.0
2019,12,31,19,화요일,수성구,신매동,맑음,건조,단일로 - 기타,차대사람,3,Soft,11.0,0.0,3.0,7.0
2019,12,31,19,화요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,732.0,25.0,7.0
2019,12,31,19,화요일,달서구,호산동,맑음,건조,단일로 - 기타,차대차,3,Soft,10.0,214.0,1.0,0.0
2019,12,31,19,화요일,북구,동변동,맑음,건조,단일로 - 기타,차대차,3,Soft,1.0,123.0,1.0,4.0
2019,12,31,20,화요일,달서구,상인동,맑음,건조,교차로 - 교차로안,차대차,8,Soft,30.0,844.0,16.0,0.0
2019,12,31,20,화요일,달서구,월성동,맑음,건조,교차로 - 교차로안,차대차,18,Hard,22.0,167.0,2.0,0.0
2019,12,31,20,화요일,서구,평리동,맑음,건조,교차로 - 교차로부근,차대사람,3,Soft,12.0,0.0,21.0,18.0
2019,12,31,21,화요일,달성군,다사읍,맑음,건조,기타 - 기타,차대차,3,Soft,52.0,876.0,2.0,60.0
2019,12,31,21,화요일,서구,내당동,맑음,건조,단일로 - 기타,차대사람,5,Soft,8.0,0.0,18.0,9.0
2020,1,1,0,수요일,달서구,죽전동,맑음,건조,단일로 - 기타,차대차,5,Soft,2.0,399.0,13.0,0.0
2020,1,1,2,수요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,17.0,1372.0,30.0,0.0
2020,1,1,5,수요일,북구,대현동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,4.0,332.0,17.0,5.0
2020,1,1,5,수요일,중구,삼덕동1가,맑음,건조,단일로 - 기타,차대사람,3,Soft,4.0,90.0,8.0,0.0
2020,1,1,6,수요일,수성구,두산동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,473.0,0.0,5.0
2020,1,1,7,수요일,남구,이천동,맑음,건조,단일로 - 기타,차대차,1,Soft,8.0,551.0,4.0,6.0
2020,1,1,7,수요일,동구,신서동,맑음,건조,단일로 - 기타,차대사람,3,Soft,3.0,229.0,0.0,2.0
2020,1,1,10,수요일,달서구,두류동,맑음,건조,단일로 - 기타,차대차,6,Soft,12.0,1292.0,8.0,0.0
2020,1,1,14,수요일,서구,내당동,맑음,건조,단일로 - 기타,차대차,6,Soft,8.0,0.0,18.0,9.0
2020,1,1,16,수요일,동구,검사동,맑음,건조,단일로 - 기타,차대차,9,Soft,0.0,346.0,0.0,1.0
2020,1,1,17,수요일,달성군,다사읍,맑음,건조,단일로 - 기타,차량단독,5,Soft,52.0,876.0,2.0,60.0
2020,1,1,18,수요일,북구,산격동,맑음,건조,단일로 - 기타,차대차,5,Soft,12.0,968.0,42.0,8.0
2020,1,1,18,수요일,달서구,이곡동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,1,Soft,23.0,405.0,5.0,0.0
2020,1,1,19,수요일,동구,율하동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,8.0,406.0,4.0,12.0
2020,1,1,19,수요일,북구,산격동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,12.0,968.0,42.0,8.0
2020,1,1,19,수요일,중구,공평동,맑음,건조,단일로 - 기타,차대사람,3,Soft,2.0,71.0,4.0,0.0
2020,1,1,19,수요일,북구,구암동,맑음,건조,교차로 - 교차로횡단보도내,차대차,8,Soft,11.0,273.0,7.0,10.0
2020,1,1,20,수요일,북구,칠성동1가,맑음,건조,교차로 - 교차로부근,차대사람,8,Soft,2.0,79.0,11.0,0.0
2020,1,1,23,수요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,5,Soft,62.0,5253.0,21.0,26.0
2020,1,1,23,수요일,달서구,죽전동,맑음,건조,단일로 - 기타,차대차,1,Soft,2.0,399.0,13.0,0.0
2020,1,2,0,목요일,달서구,대천동,맑음,건조,교차로 - 교차로안,차대차,4,Soft,7.0,110.0,1.0,0.0
2020,1,2,2,목요일,달서구,이곡동,맑음,건조,단일로 - 기타,차대차,6,Soft,23.0,405.0,5.0,0.0
2020,1,2,4,목요일,중구,대신동,맑음,건조,교차로 - 교차로부근,차대차,8,Soft,5.0,391.0,11.0,2.0
2020,1,2,6,목요일,동구,방촌동,맑음,건조,단일로 - 기타,차대사람,1,Soft,4.0,893.0,2.0,9.0
2020,1,2,6,목요일,수성구,신매동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,11.0,0.0,3.0,7.0
2020,1,2,6,목요일,달서구,상인동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,30.0,844.0,16.0,0.0
2020,1,2,7,목요일,남구,대명동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,62.0,5253.0,21.0,26.0
2020,1,2,7,목요일,달서구,감삼동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,12.0,941.0,9.0,0.0
2020,1,2,10,목요일,서구,원대동1가,맑음,건조,교차로 - 교차로안,차대차,6,Soft,3.0,0.0,4.0,2.0
2020,1,2,11,목요일,서구,평리동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,0.0,21.0,18.0
2020,1,2,12,목요일,동구,각산동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,2.0,137.0,0.0,1.0
2020,1,2,12,목요일,달서구,도원동,맑음,건조,단일로 - 기타,차대차,5,Soft,13.0,112.0,5.0,0.0
2020,1,2,13,목요일,수성구,시지동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,4.0,0.0,0.0,5.0
2020,1,2,13,목요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대차,3,Soft,15.0,0.0,3.0,18.0
2020,1,2,14,목요일,북구,산격동,맑음,건조,단일로 - 기타,차대차,6,Soft,12.0,968.0,42.0,8.0
2020,1,2,15,목요일,달서구,송현동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,17.0,1372.0,30.0,0.0
2020,1,2,15,목요일,달성군,논공읍,맑음,건조,단일로 - 기타,차대차,3,Soft,18.0,1153.0,29.0,22.0
2020,1,2,16,목요일,달서구,송현동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,17.0,1372.0,30.0,0.0
2020,1,2,17,목요일,달서구,대곡동,맑음,건조,단일로 - 기타,차대차,9,Soft,13.0,141.0,0.0,0.0
2020,1,2,18,목요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,3,Soft,62.0,5253.0,21.0,26.0
2020,1,2,18,목요일,북구,노원동3가,맑음,건조,교차로 - 교차로안,차대차,3,Soft,2.0,671.0,29.0,0.0
2020,1,2,19,목요일,수성구,수성동4가,맑음,건조,교차로 - 교차로안,차대차,6,Soft,1.0,0.0,1.0,4.0
2020,1,2,19,목요일,달성군,다사읍,맑음,건조,단일로 - 기타,차대사람,5,Soft,52.0,876.0,2.0,60.0
2020,1,2,19,목요일,달성군,옥포읍,맑음,건조,교차로 - 교차로안,차대차,1,Soft,23.0,0.0,0.0,0.0
2020,1,2,20,목요일,동구,신암동,맑음,젖음/습기,단일로 - 기타,차량단독,5,Soft,12.0,2001.0,5.0,15.0
2020,1,2,20,목요일,동구,효목동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,4.0,1114.0,1.0,8.0
2020,1,2,20,목요일,수성구,수성동2가,맑음,건조,단일로 - 기타,차대차,6,Soft,1.0,0.0,0.0,1.0
2020,1,2,20,목요일,달서구,신당동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,12.0,531.0,10.0,0.0
2020,1,3,1,금요일,달서구,두류동,맑음,건조,단일로 - 기타,차대사람,1,Soft,12.0,1292.0,8.0,0.0
2020,1,3,2,금요일,달서구,대천동,맑음,건조,기타 - 기타,차대차,4,Soft,7.0,110.0,1.0,0.0
2020,1,3,5,금요일,북구,노원동3가,맑음,건조,단일로 - 기타,차대차,10,Hard,2.0,671.0,29.0,0.0
2020,1,3,7,금요일,수성구,두산동,맑음,건조,단일로 - 기타,차대사람,3,Soft,4.0,473.0,0.0,5.0
2020,1,3,7,금요일,수성구,만촌동,맑음,건조,단일로 - 기타,차대차,3,Soft,15.0,0.0,3.0,18.0
2020,1,3,8,금요일,달서구,상인동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,30.0,844.0,16.0,0.0
2020,1,3,8,금요일,달성군,옥포읍,맑음,건조,단일로 - 기타,차대차,6,Soft,23.0,0.0,0.0,0.0
2020,1,3,9,금요일,서구,평리동,맑음,건조,단일로 - 기타,차대차,15,Hard,12.0,0.0,21.0,18.0
2020,1,3,11,금요일,동구,신천동,맑음,건조,기타 - 기타,차대사람,6,Soft,11.0,989.0,12.0,6.0
2020,1,3,11,금요일,달서구,두류동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,1292.0,8.0,0.0
2020,1,3,12,금요일,수성구,사월동,맑음,건조,교차로 - 교차로부근,차대차,1,Soft,0.0,0.0,0.0,2.0
2020,1,3,12,금요일,수성구,범어동,맑음,건조,주차장 - 주차장,차대차,3,Soft,12.0,0.0,5.0,19.0
2020,1,3,12,금요일,서구,평리동,맑음,건조,교차로 - 교차로안,차대사람,5,Soft,12.0,0.0,21.0,18.0
2020,1,3,13,금요일,동구,효목동,맑음,건조,단일로 - 기타,차대차,6,Soft,4.0,1114.0,1.0,8.0
2020,1,3,13,금요일,수성구,황금동,맑음,건조,단일로 - 기타,차대사람,3,Soft,9.0,0.0,4.0,5.0
2020,1,3,13,금요일,수성구,신매동,맑음,건조,단일로 - 기타,차대차,6,Soft,11.0,0.0,3.0,7.0
2020,1,3,13,금요일,달성군,현풍읍,맑음,건조,기타 - 기타,차대차,3,Soft,15.0,0.0,0.0,0.0
2020,1,3,13,금요일,달서구,성당동,맑음,건조,단일로 - 기타,차대사람,5,Soft,7.0,806.0,16.0,0.0
2020,1,3,14,금요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,5,Soft,62.0,5253.0,21.0,26.0
2020,1,3,14,금요일,동구,봉무동,맑음,건조,단일로 - 기타,차대차,6,Soft,3.0,134.0,0.0,5.0
2020,1,3,14,금요일,동구,신기동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,1.0,234.0,2.0,0.0
2020,1,3,14,금요일,달서구,대곡동,맑음,건조,단일로 - 기타,차대사람,5,Soft,13.0,141.0,0.0,0.0
2020,1,3,14,금요일,서구,내당동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,8.0,0.0,18.0,9.0
2020,1,3,15,금요일,남구,이천동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,8.0,551.0,4.0,6.0
2020,1,3,16,금요일,수성구,범물동,맑음,건조,교차로 - 교차로횡단보도내,차대사람,3,Soft,7.0,0.0,0.0,7.0
2020,1,3,16,금요일,수성구,신매동,맑음,건조,단일로 - 기타,차대사람,5,Soft,11.0,0.0,3.0,7.0
2020,1,3,16,금요일,달서구,유천동,맑음,건조,단일로 - 기타,차대차,3,Soft,10.0,65.0,0.0,0.0
2020,1,3,16,금요일,서구,평리동,맑음,건조,단일로 - 기타,차대차,5,Soft,12.0,0.0,21.0,18.0
2020,1,3,16,금요일,달서구,감삼동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,941.0,9.0,0.0
2020,1,3,16,금요일,북구,태전동,맑음,건조,단일로 - 기타,차대차,3,Soft,9.0,306.0,15.0,13.0
2020,1,3,17,금요일,동구,각산동,맑음,건조,교차로 - 교차로안,차대차,12,Hard,2.0,137.0,0.0,1.0
2020,1,3,17,금요일,북구,산격동,맑음,건조,단일로 - 기타,차대사람,5,Soft,12.0,968.0,42.0,8.0
2020,1,3,18,금요일,동구,효목동,맑음,건조,기타 - 기타,차대차,3,Soft,4.0,1114.0,1.0,8.0
2020,1,3,18,금요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,9,Soft,30.0,844.0,16.0,0.0
2020,1,3,18,금요일,달서구,월성동,맑음,건조,기타 - 기타,차대차,3,Soft,22.0,167.0,2.0,0.0
2020,1,3,18,금요일,달서구,갈산동,맑음,건조,교차로 - 교차로안,차대차,8,Soft,1.0,351.0,6.0,0.0
2020,1,3,19,금요일,동구,검사동,맑음,건조,단일로 - 기타,차대차,1,Soft,0.0,346.0,0.0,1.0
2020,1,3,19,금요일,수성구,범어동,맑음,건조,기타 - 기타,차대차,3,Soft,12.0,0.0,5.0,19.0
2020,1,3,19,금요일,달성군,화원읍,맑음,건조,기타 - 기타,차대사람,1,Soft,39.0,940.0,14.0,38.0
2020,1,3,19,금요일,달성군,화원읍,맑음,건조,단일로 - 터널,차대차,3,Soft,39.0,940.0,14.0,38.0
2020,1,3,19,금요일,북구,동천동,맑음,건조,단일로 - 기타,차대차,3,Soft,3.0,70.0,7.0,7.0
2020,1,3,20,금요일,수성구,범어동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,0.0,5.0,19.0
2020,1,3,20,금요일,수성구,신매동,비,젖음/습기,교차로 - 교차로부근,차대차,1,Soft,11.0,0.0,3.0,7.0
2020,1,3,21,금요일,달서구,월성동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,22.0,167.0,2.0,0.0
2020,1,3,23,금요일,동구,서호동,맑음,건조,단일로 - 기타,차대차,6,Soft,0.0,149.0,0.0,3.0
2020,1,3,23,금요일,수성구,범물동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,7.0,0.0,0.0,7.0
2020,1,3,23,금요일,달서구,월성동,맑음,건조,단일로 - 기타,차대차,17,Hard,22.0,167.0,2.0,0.0
2020,1,3,23,금요일,달서구,본리동,흐림,건조,단일로 - 기타,차대차,10,Hard,11.0,261.0,6.0,0.0
2020,1,4,1,토요일,달서구,본동,맑음,건조,교차로 - 교차로부근,차대차,8,Soft,8.0,290.0,2.0,0.0
2020,1,4,2,토요일,동구,방촌동,맑음,건조,단일로 - 기타,차대차,12,Hard,4.0,893.0,2.0,9.0
2020,1,4,3,토요일,북구,태전동,맑음,건조,단일로 - 기타,차대사람,3,Soft,9.0,306.0,15.0,13.0
2020,1,4,6,토요일,동구,신암동,맑음,건조,단일로 - 기타,차대사람,5,Soft,12.0,2001.0,5.0,15.0
2020,1,4,7,토요일,달서구,이곡동,맑음,건조,단일로 - 기타,차대차,5,Soft,23.0,405.0,5.0,0.0
2020,1,4,8,토요일,달성군,논공읍,맑음,건조,단일로 - 기타,차대차,3,Soft,18.0,1153.0,29.0,22.0
2020,1,4,9,토요일,남구,이천동,맑음,건조,교차로 - 교차로부근,차대차,6,Soft,8.0,551.0,4.0,6.0
2020,1,4,9,토요일,동구,도동,맑음,건조,단일로 - 기타,차대차,5,Soft,1.0,316.0,2.0,0.0
2020,1,4,9,토요일,서구,평리동,맑음,건조,단일로 - 기타,차대사람,5,Soft,12.0,0.0,21.0,18.0
2020,1,4,11,토요일,달서구,이곡동,맑음,건조,교차로 - 교차로안,차대차,8,Soft,23.0,405.0,5.0,0.0
2020,1,4,12,토요일,남구,봉덕동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,24.0,1396.0,12.0,8.0
2020,1,4,12,토요일,수성구,상동,맑음,건조,교차로 - 교차로부근,차대차,15,Hard,4.0,700.0,0.0,5.0
2020,1,4,12,토요일,북구,산격동,맑음,건조,단일로 - 기타,차대차,3,Soft,12.0,968.0,42.0,8.0
2020,1,4,14,토요일,동구,효목동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,1114.0,1.0,8.0
2020,1,4,14,토요일,동구,봉무동,맑음,건조,교차로 - 교차로횡단보도내,차대차,3,Soft,3.0,134.0,0.0,5.0
2020,1,4,14,토요일,수성구,두산동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,473.0,0.0,5.0
2020,1,4,14,토요일,수성구,매호동,맑음,건조,단일로 - 기타,차대차,3,Soft,2.0,0.0,1.0,8.0
2020,1,4,14,토요일,달서구,월암동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,3.0,103.0,10.0,0.0
2020,1,4,14,토요일,달서구,상인동,맑음,건조,단일로 - 기타,차대차,3,Soft,30.0,844.0,16.0,0.0
2020,1,4,15,토요일,달성군,현풍읍,맑음,건조,단일로 - 기타,차대차,6,Soft,15.0,0.0,0.0,0.0
2020,1,4,15,토요일,중구,대봉동,맑음,건조,교차로 - 교차로부근,차대차,3,Soft,3.0,637.0,5.0,0.0
2020,1,4,16,토요일,동구,신천동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,11.0,989.0,12.0,6.0
2020,1,4,16,토요일,동구,용계동,맑음,건조,단일로 - 기타,차대차,5,Soft,3.0,346.0,0.0,3.0
2020,1,4,16,토요일,달성군,화원읍,맑음,건조,단일로 - 기타,차대차,3,Soft,39.0,940.0,14.0,38.0
2020,1,4,16,토요일,중구,인교동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,2.0,72.0,3.0,0.0
2020,1,4,16,토요일,북구,관음동,맑음,건조,단일로 - 기타,차대차,5,Soft,2.0,217.0,15.0,5.0
2020,1,4,17,토요일,달서구,대곡동,맑음,건조,단일로 - 기타,차대차,3,Soft,13.0,141.0,0.0,0.0
2020,1,4,17,토요일,중구,공평동,맑음,건조,단일로 - 기타,차대사람,3,Soft,2.0,71.0,4.0,0.0
2020,1,4,18,토요일,수성구,신매동,맑음,건조,교차로 - 교차로안,차대차,9,Soft,11.0,0.0,3.0,7.0
2020,1,4,18,토요일,달서구,상인동,맑음,건조,교차로 - 교차로안,차대차,6,Soft,30.0,844.0,16.0,0.0
2020,1,4,19,토요일,서구,비산동,맑음,건조,주차장 - 주차장,차대사람,1,Soft,14.0,0.0,49.0,19.0
2020,1,4,20,토요일,중구,동성로3가,맑음,건조,단일로 - 기타,차대사람,3,Soft,2.0,29.0,3.0,0.0
2020,1,4,21,토요일,중구,상서동,맑음,건조,교차로 - 교차로안,차대차,5,Soft,0.0,1.0,1.0,0.0
2020,1,4,22,토요일,동구,효목동,맑음,건조,단일로 - 기타,차대차,3,Soft,4.0,1114.0,1.0,8.0
2020,1,4,23,토요일,달서구,본동,맑음,건조,교차로 - 교차로부근,차대사람,3,Soft,8.0,290.0,2.0,0.0
2020,1,5,0,일요일,서구,비산동,맑음,건조,교차로 - 교차로안,차대차,3,Soft,14.0,0.0,49.0,19.0
2020,1,5,1,일요일,남구,봉덕동,맑음,건조,단일로 - 교량,차대차,6,Soft,24.0,1396.0,12.0,8.0
2020,1,5,1,일요일,중구,삼덕동1가,맑음,건조,단일로 - 기타,차대차,17,Hard,4.0,90.0,8.0,0.0
2020,1,5,2,일요일,동구,방촌동,맑음,건조,단일로 - 기타,차대사람,3,Soft,4.0,893.0,2.0,9.0
2020,1,5,5,일요일,달성군,구지면,맑음,건조,교차로 - 교차로안,차대차,13,Hard,12.0,579.0,4.0,6.0
2020,1,5,6,일요일,중구,남산동,맑음,건조,교차로 - 교차로부근,차대차,5,Soft,13.0,1474.0,12.0,9.0
2020,1,5,6,일요일,달서구,용산동,맑음,건조,교차로 - 교차로횡단보도내,차대차,5,Soft,33.0,480.0,10.0,0.0
2020,1,5,9,일요일,남구,대명동,맑음,건조,단일로 - 기타,차대차,3,Soft,62.0,5253.0,21.0,26.0
2020,1,5,9,일요일,남구,대명동,맑음,건조,교차로 - 교차로부근,차대차,11,Hard,62.0,5253.0,21.0,26.0
2020,1,5,9,일요일,북구,칠성동1가,맑음,건조,단일로 - 기타,차대차,1,Soft,2.0,79.0,11.0,0.0
2020,1,5,9,일요일,중구,대신동,맑음,건조,교차로 - 교차로안,차대사람,8,Soft,5.0,391.0,11.0,2.0
2020,1,5,10,일요일,달서구,상인동,맑음,건조,교차로 - 교차로부근,차대사람,5,Soft,30.0,844.0,16.0,0.0
2020,1,5,11,일요일,북구,침산동,맑음,건조,단일로 - 기타,차대차,3,Soft,16.0,732.0,25.0,7.0
