정류소아이디,모바일아이디,정류소명,영문명,시도,구군,동,경도,위도,경유노선수,경유노선
7011006400,2038,상공회의소앞,Chamber of Commerce and Industry,대구광역시,동구,신천3동,128.6251583,35.87195667,3,"814, 8140, 수성4"
7011006500,461,동부소방서건너,Dongbu Fire Station,대구광역시,동구,신천4동,128.625734,35.87516907,4,"399, 814, 8140, 수성4"
7011006600,471,동부소방서앞,Dongbu Fire Station,대구광역시,동구,신천3동,128.6253333,35.87522333,3,"814, 8140, 수성4"
7011006700,9060,동대구역,Dongdaegu Station,대구광역시,동구,신암3동,128.6269944,35.87939167,12,"156, 413, 524, 708, 805, 814, 8140, 818, 937, 북구3, 수성4, 순환2-1"
7011006800,9061,동대구역건너,Dongdaegu Station,대구광역시,동구,신암3동,128.6268752,35.87861628,12,"156, 413, 524, 708, 805, 814, 8140, 818, 937, 북구3, 수성4, 순환2"
7011006900,2045,동대구맨션,Dongdaegu Mansion,대구광역시,동구,신암4동,128.6256881,35.8819125,7,"156, 401, 524, 708, 937, 수성4, 순환2-1"
7011007000,1989,복음간호학원,Bokum Nursing Academy,대구광역시,동구,신암3동,128.6253683,35.881455,2,"401, 팔공2"
7011007100,2046,파티마병원건너2,Fatima hospital,대구광역시,동구,신암4동,128.6249567,35.88265167,5,"413, 805, 814, 818, 북구3"
7011007200,2094,KT동대구지사앞,KT Dongdaegu District Office,대구광역시,동구,신암4동,128.6263983,35.88458333,9,"618, 805, 808, 814, 818, 980, 동구3, 북구3, 팔공1"
7011007300,9201,KT동대구지사건너,KT Dongdaegu District Office,대구광역시,동구,신암4동,128.626135,35.88463398,11,"413, 618, 805, 808, 814, 818, 980, 동구3, 북구3, 팔공1, 팔공2"
7011007400,185,신암4동행정복지센터앞,Sinam 4-dong Community Service Center,대구광역시,동구,신암4동,128.6299487,35.88549267,9,"618, 805, 808, 814, 818, 980, 동구3, 북구3, 팔공1"
7011007500,183,신암4동행정복지센터건너,Sinam 4-dong Community Service Center,대구광역시,동구,신암4동,128.6298565,35.88569937,10,"618, 805, 808, 814, 818, 980, 동구3, 북구3, 팔공1, 팔공2"
7011007600,186,동구청역(4번출구),Dong District Office Station,대구광역시,동구,신암4동,128.632325,35.88467833,2,"101, 401"
7011007700,187,동구청역(3번출구),Dong District Office Station,대구광역시,동구,신암4동,128.6325283,35.88462167,3,"101-1, 401, 팔공2"
7011007800,9197,산림조합중앙회건너,Forestry Cooperatives Federation,대구광역시,동구,신암4동,128.6302191,35.88212888,2,"101, 401"
7011007900,9199,산림조합중앙회앞,Forestry Cooperatives Federation,대구광역시,동구,신암4동,128.6307643,35.8824655,3,"101-1, 401, 팔공2"
7011008000,9198,동대구역지하도1,Dongdaegu Station Underpass,대구광역시,동구,신암4동,128.6280349,35.8806121,3,"101, 401, 급행1"
7011008100,9058,동대구역지하도2,Dongdaegu Station Underpass,대구광역시,동구,신암4동,128.629048,35.88071177,4,"101-1, 401, 급행1, 팔공2"
7011008200,5047,큰고개오거리1,Keungogae (5) Junction,대구광역시,동구,신암5동,128.63235,35.88629333,3,"323-1, 836, 순환3-1"
7011008300,193,큰고개오거리2,Keungogae (5) Junction,대구광역시,동구,신암4동,128.631815,35.886465,3,"323, 836, 순환3"
7011008400,5048,국립신암선열공원앞,Sinam National Cemetery,대구광역시,동구,신암5동,128.6289086,35.8888837,3,"323-1, 836, 순환3-1"
7011008500,192,국립신암선열공원건너,Sinam National Cemetery,대구광역시,동구,신암4동,128.628795,35.88867,3,"323, 836, 순환3"
7011008600,194,신암보성아파트건너,Sinam Boseong Apts,대구광역시,동구,신암4동,128.625025,35.88753333,1,413
7011008800,2052,신암2동우체국,Sinam 2-dong Post Office,대구광역시,동구,신암2동,128.6079211,35.87776642,13,"156, 306, 401, 403, 524, 618, 650, 708, 808, 980, 동구3, 북구2, 팔공1"
7011008900,2051,강남약국앞1,Gangnam Pharmacy,대구광역시,동구,신암2동,128.6103433,35.87937,10,"156, 306, 401, 403, 524, 650, 808, 급행1, 북구2, 팔공1"
7011009000,2050,강남약국앞2,Gangnam Pharmacy,대구광역시,동구,신암2동,128.6113833,35.88038333,4,"618, 708, 980, 동구3"
7011009100,544,동신초등학교앞,Dongsin Elementary School,대구광역시,동구,신암2동,128.6155665,35.87814557,2,"410, 동구2"
7011009200,2055,동신초등학교건너,Dongsin Elementary School,대구광역시,동구,신암3동,128.6153433,35.87888,3,"410-1, 650, 동구2"
7011009300,2053,공고네거리2,Gonggo Junction,대구광역시,동구,신암3동,128.6159452,35.88140735,6,"618, 650, 708, 808, 980, 동구3"
7011009400,536,공고네거리1,Gonggo Junction,대구광역시,동구,신암1동,128.6159718,35.88160737,11,"156, 401, 524, 618, 708, 808, 937, 980, 동구3, 순환2-1, 팔공1"
7011009500,9062,대구동부고용복지플러스센터,The East Employment Welfare Plus Center,대구광역시,동구,신암3동,128.6171275,35.88164332,6,"156, 401, 524, 937, 순환2, 팔공1"
7011009600,535,평화시장(닭똥집골목)건너,Pyeonghwa Market(Dakttongjip Golmok),대구광역시,동구,신암3동,128.6206667,35.88248833,6,"618, 708, 808, 980, 급행1, 동구3"
7011009700,2092,평화시장(닭똥집골목)앞,Pyeonghwa Market(Dakttongjip Golmok),대구광역시,동구,신암1동,128.62145,35.88281333,12,"156, 401, 524, 618, 708, 808, 937, 980, 급행1, 동구3, 순환2-1, 팔공1"
7011009800,2093,파티마병원건너1,Fatima hospital,대구광역시,동구,신암3동,128.6225967,35.88294333,6,"156, 401, 524, 937, 순환2, 팔공1"
7011009900,320,경진초등학교앞,Kyungjin Elementary School,대구광역시,북구,복현1동,128.6193807,35.89067395,5,"410, 503, 937, 동구2, 북구2"
7011010000,319,경진초등학교건너,Kyungjin Elementary School,대구광역시,동구,신암1동,128.619092,35.89038643,5,"410-1, 503, 937, 동구2, 북구2"
7011010100,318,경북대학교 경상대학앞,Kyungpook National University,대구광역시,북구,복현1동,128.6174498,35.88941072,5,"410, 503, 937, 동구2, 북구2"
7011010200,317,경북대학교 경상대학건너,Kyungpook National University,대구광역시,동구,신암1동,128.6172175,35.88903472,5,"410-1, 503, 937, 동구2, 북구2"
7011010300,315,경북대학교정문건너,Kyungpook National University Main Gate,대구광역시,동구,신암1동,128.6144967,35.884985,5,"410-1, 503, 937, 동구2, 북구2"
7011010400,316,경북대학교정문앞,Kyungpook National University Main Gate,대구광역시,북구,대현1동,128.6133517,35.88403,5,"410, 503, 937, 동구2, 북구2"
7011010500,537,신암초등학교건너,Sinam Elementary School,대구광역시,동구,신암1동,128.6124017,35.88259333,5,"410-1, 503, 937, 동구2, 북구2"
7011010600,9057,동구청건너,Dong District Office,대구광역시,동구,효목1동,128.6347906,35.88576565,16,"101-1, 323, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구3, 동구8, 북구3, 팔공1, 팔공2"
7011010700,2091,동구청앞,Dong District Office,대구광역시,동구,신암5동,128.6345883,35.885925,15,"101, 323-1, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구3, 북구3, 팔공1, 팔공2"
7011010900,182,아양교역(2번출구),Ayanggyo Station,대구광역시,동구,효목1동,128.6398767,35.88709833,16,"101-1, 323, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구3, 동구8, 북구3, 팔공1, 팔공2"
7011011000,2090,아양교역(1번출구),Ayanggyo Station,대구광역시,동구,신암5동,128.6394883,35.8871,16,"101, 323-1, 401, 618, 805, 808, 814, 818, 836, 980, 급행1, 동구3, 동구8, 북구3, 팔공1, 팔공2"
7011011100,5143,동촌강나루아파트건너,Dongchon Gangnaru Apts,대구광역시,동구,효목1동,128.641575,35.88646333,6,"323, 808, 814, 동구1, 동구1-1, 북구3"
7011011200,5052,동촌강나루아파트앞,Dongchon Gangnaru Apts,대구광역시,동구,효목1동,128.6419367,35.88616667,6,"323-1, 808, 814, 동구1, 동구1-1, 북구3"
7011011300,176,효동초등학교건너,Hyodong Elementary School,대구광역시,동구,효목1동,128.6440733,35.88326833,6,"323, 808, 814, 동구1, 동구1-1, 북구3"
7011011400,5147,효동초등학교앞,Hyodong Elementary School,대구광역시,동구,효목1동,128.6442767,35.88310833,6,"323-1, 808, 814, 동구1, 동구1-1, 북구3"
7011011500,5144,대구일마이스터고교건너,Daegu il Meister high school,대구광역시,동구,효목1동,128.6472533,35.88095833,4,"323, 808, 814, 북구3"
7011011600,5146,대구일마이스터고교앞,Daegu il Meister high school,대구광역시,동구,효목1동,128.6475133,35.88085833,4,"323-1, 808, 814, 북구3"
7011011700,180,동촌해성아파트건너,Haesung Apts,대구광역시,동구,동촌동,128.646015,35.88810167,1,618
7011011800,2088,아양교1,Ayanggyo (Bridge),대구광역시,동구,동촌동,128.6427967,35.89048833,10,"805, 808, 818, 836, 980, 동구1, 동구1-1, 동구3, 동구8, 팔공1"
7011011900,2089,아양교2,Ayanggyo (Bridge),대구광역시,동구,동촌동,128.6426917,35.89076167,10,"805, 808, 818, 836, 980, 동구1, 동구1-1, 동구3, 동구8, 팔공1"
7011012000,2653,입석중학교앞,Ipseok Middle School,대구광역시,동구,동촌동,128.64496,35.89116,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011012100,2654,입석중학교건너,Ipseok Middle School,대구광역시,동구,동촌동,128.6456383,35.89103667,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011012200,1961,K-2입구,K-2,대구광역시,동구,동촌동,128.6448767,35.89420833,2,"동구1-1, 동구2"
7011012300,9196,강산아파트건너,Gangsan Apts,대구광역시,동구,지저동,128.6412549,35.89523277,4,"719, 동구2, 동구8, 팔공1"
7011012400,5053,강산아파트앞,Gangsan Apts,대구광역시,동구,지저동,128.64089,35.89548333,4,"719, 동구2, 동구8, 팔공1"
7011012500,169,공항시장건너,Gonghang Market,대구광역시,동구,지저동,128.6378417,35.89686333,3,"101, 401, 팔공2"
7011012600,170,공항시장앞,Gonghang Market,대구광역시,동구,지저동,128.63788,35.89659167,3,"101-1, 401, 팔공2"
7011012700,171,지저동행정복지센터건너,Jijeo-dong Community service Center,대구광역시,동구,지저동,128.6374047,35.89369967,3,"101, 401, 팔공2"
7011012800,172,지저동행정복지센터앞,Jijeo-dong Community service Center,대구광역시,동구,지저동,128.6375597,35.89384492,3,"101-1, 401, 팔공2"
7011012900,5333,대구국제공항앞,Daegu International Airport,대구광역시,동구,지저동,128.636525,35.89921,8,"101-1, 401, 719, 급행1, 동구2, 동구8, 팔공1, 팔공2"
7011013000,9026,대구국제공항건너,Daegu International Airport,대구광역시,동구,지저동,128.6373,35.89849667,8,"101, 401, 719, 급행1, 동구2, 동구8, 팔공1, 팔공2"
7011013200,159,불로삼거리,Bullo (3) Junction,대구광역시,동구,지저동,128.6363933,35.90183833,6,"101, 101-1, 401, 동구8, 팔공1, 팔공2"
7011013300,1415,불로우방아파트건너,Bullo Woobang Apts,대구광역시,동구,불로.봉무동,128.6310783,35.90096167,3,"101-1, 719, 동구2"
7011013400,1417,불로우방아파트앞,Bullo Woobang Apts,대구광역시,동구,불로.봉무동,128.6305433,35.90073833,3,"101, 719, 동구2"
7011013500,1054,아양아트센터앞,Ayang Art Center,대구광역시,동구,효목1동,128.65228,35.88005333,3,"156, 808, 북구3"
7011013700,5263,대구지방기상청,Daegu Regional Office of Meteorology,대구광역시,동구,효목1동,128.6549428,35.87848103,3,"156, 808, 북구3"
7011014000,5145,망우당공원앞,Mangudang Park,대구광역시,동구,효목1동,128.6559983,35.875995,7,"518, 55, 555, 708, 814, 849-1, 급행5"
7011014100,9002,우방강촌마을앞,Woobang Gangchon Apts,대구광역시,동구,방촌동,128.6695006,35.87629735,11,"156, 518, 55, 555, 651, 708, 808, 814, 849, 급행5, 북구3"
7011014200,1084,우방강촌마을건너,Woobang Gangchon Apts,대구광역시,동구,방촌동,128.6693083,35.87669667,11,"156, 518, 55, 555, 651, 708, 808, 814, 849-1, 급행5, 북구3"
7011014300,9253,은하타운건너,Eunha Town,대구광역시,동구,안심2동,128.6744994,35.87531173,10,"156, 518, 55, 555, 651, 708, 808, 814, 849, 북구3"
7011014400,1082,은하타운앞,Eunha Town,대구광역시,동구,안심2동,128.674575,35.87563167,4,"156, 708, 849-1, 북구3"
7011014500,9003,강변동서마을앞,Gangbyeon Dongseo Maeul Apts,대구광역시,동구,안심2동,128.6788323,35.87488957,11,"156, 518, 55, 555, 651, 708, 808, 814, 849, 급행5, 북구3"
7011014600,2497,용계삼거리1,Yonggye (3) Junction,대구광역시,동구,안심2동,128.6845282,35.87549123,16,"518, 55, 555, 618, 651, 708, 719, 805, 808, 814, 818, 836, 849-1, 980, 동구2, 동구5"
7011014700,9011,율하남교2,Yulhanamgyo(Bridge),대구광역시,동구,안심2동,128.6906634,35.87198138,4,"518, 618, 651, 719"
7011014800,5342,율하역(4번출구),Yulha Station,대구광역시,동구,안심1동,128.6939936,35.86843775,5,"518, 618, 651, 719, 북구3"
7011014900,1284,율하역(5번출구),Yulha Station,대구광역시,동구,안심1동,128.693665,35.86912167,4,"518, 618, 651, 719"
7011015000,2303,안심주공1단지건너,Ansim Jugong Apts 1,대구광역시,동구,안심1동,128.6977333,35.86724,4,"518, 618, 651, 719"
7011015100,9164,LG물류센터건너,LG Logistics Center,대구광역시,동구,안심2동,128.6909933,35.873955,12,"55, 555, 708, 805, 808, 814, 818, 836, 849, 980, 동구2, 북구3"
7011015200,9009,LG물류센터앞,LG Logistics Center,대구광역시,동구,안심2동,128.6895328,35.8742022,13,"55, 555, 708, 805, 808, 814, 818, 836, 849-1, 980, 동구2, 동구5, 북구3"
7011015300,9012,정동고등학교건너,Jeongdong High School,대구광역시,동구,안심2동,128.69503,35.87360367,13,"55, 555, 708, 805, 808, 814, 818, 836, 849, 980, 급행5, 동구2, 북구3"
7011015400,1254,정동고등학교앞,Jeongdong High School,대구광역시,동구,안심2동,128.6946317,35.87371833,14,"55, 555, 708, 805, 808, 814, 818, 836, 849-1, 980, 급행5, 동구2, 동구5, 북구3"
7011015500,9184,용계역(1번출구),Yonggye Station,대구광역시,동구,안심2동,128.6806968,35.87660355,15,"518, 55, 555, 618, 651, 719, 805, 808, 814, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011015600,9162,용계역(2번출구),Yonggye Station,대구광역시,동구,안심2동,128.6806746,35.87637257,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011015700,2296,백자맨션건너,Baekja Mansion,대구광역시,동구,안심2동,128.6775849,35.87754448,16,"518, 55, 555, 618, 651, 719, 805, 808, 814, 818, 836, 980, 급행5, 동구1, 동구1-1, 동구2"
7011015800,5138,백자맨션앞,Baekja Mansion,대구광역시,동구,안심2동,128.6765883,35.877675,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011015900,9013,방촌치안센터앞,Bangchon Police Operations Center,대구광역시,동구,방촌동,128.6724874,35.87907622,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016000,1079,방촌치안센터건너,Bangchon Police Operations Center,대구광역시,동구,방촌동,128.6727417,35.878845,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016100,2297,방촌역(1번출구),Bangchon Station,대구광역시,동구,방촌동,128.6699867,35.87979167,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016200,1078,방촌역(2번출구),Bangchon Station,대구광역시,동구,방촌동,128.6696,35.87978333,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016300,1075,방촌시장건너,Bangchon Market,대구광역시,동구,방촌동,128.6660467,35.88127667,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016400,5137,방촌시장앞,Bangchon Market,대구광역시,동구,방촌동,128.6659417,35.88117167,10,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2"
7011016500,5140,퀸벨호텔건너,Queenvell Hotel,대구광역시,동구,방촌동,128.6618233,35.88317167,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016600,2298,퀸벨호텔앞,Queenvell Hotel,대구광역시,동구,방촌동,128.662305,35.882775,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016700,9014,해안역(1번출구),Haean Station,대구광역시,동구,방촌동,128.659409,35.88368627,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016800,9015,해안역(3번출구),Haean Station,대구광역시,동구,방촌동,128.6597315,35.88341545,11,"618, 719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011016900,1579,홈플러스동촌점앞,Homeplus Dongchon Branch,대구광역시,동구,동촌동,128.6560333,35.88524667,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
7011017000,9195,홈플러스동촌점건너,Homeplus Dongchon Branch,대구광역시,동구,동촌동,128.656223,35.88487377,10,"719, 805, 808, 818, 836, 980, 동구1, 동구1-1, 동구2, 동구3"
